"Rank","Title","Band","Country","Year","Compilation","Live","YearRank","DecadeRank","OverallRank","RankScore","AvgRating","NumRatings","AlbumID","Notes","Buy"
"0","=HYPERLINK(""https://www.besteveralbums.com/yearstats.php"", ""BestEverAlbums.com - Best Albums of 1946"")","","","","","","","","","","","","","",""
"1","The Voice Of Frank Sinatra","Frank Sinatra","us","1946","No","No","1","9","6256","207","68.038108826","25","22179","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=22179&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"2","Louis Jordan And His Tympany Five","Louis Jordan And His Tympany Five","us","1946","No","No","2","15","7839","158","73.816696167","10","123505","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123505&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"3","Calypso","Lord Invader And Lord Beginner With Felix And His Internationals","tt","1946","No","No","3","21","8872","136","69.196105957","7","172026","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=172026&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"4","Schubert: Symphony No. 9 In C Major (The Great)","Bruno Walter / New York Philharmonic","us","1946","No","No","4","32","11027","105","71.549057007","7","158471","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=158471&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"5","Drummin' With Krupa","Gene Krupa And His Orchestra","us","1946","No","No","5","33","11078","105","70.907440186","8","123532","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123532&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"6","Ink Spots","The Ink Spots","us","1946","No","No","6","35","11378","102","70.927574158","13","141113","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=141113&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"7","Spirituals","Paul Robeson","us","1946","No","No","7","37","11509","100","72.333343506","12","123694","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123694&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"8","Tenor Sax","Ike Quebec","us","1946","No","No","8","50","12682","90","72.583374023","6","148676","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148676&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"9","Negroe Folk Songs","Lead Belly","us","1946","No","No","9","56","13653","83","71.958358765","6","123663","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123663&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"10","Tenor Sax","John Hardee","us","1946","No","No","10","68","15156","73","74.422264099","5","148777","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=148777&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"11","Ballads From The Dust Bowl","Woody Guthrie","us","1946","No","No","11","72","15371","72","68.422264099","5","123650","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123650&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"12","Vol. 2","The King Cole Trio","us","1946","No","No","12","75","16143","68","67.438644409","9","123511","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123511&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"13","The Andrews Sisters","The Andrews Sisters","us","1946","No","No","13","77","16675","65","70.62966156","8","131128","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=131128&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"14","Signs Of The Zodiac Vol. 2","Mary Lou Williams","us","1946","No","No","14","87","19103","54","71.462997437","8","123584","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123584&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"15","Annie Get Your Gun","The Original Broadway Cast","un","1946","No","No","15","93","20016","51","71.816696167","10","32369","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=32369&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"16","The Quintet Of The Hot Club Of France","The Quintet Of The Hot Club Of France","fr","1946","No","No","16","108","23385","40","70.809562683","4","124439","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=124439&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"17","Khachaturian: Concerto For Piano And Orchestra","Serge Koussevitzky / Boston Symphony Orchestra / William Kapell","us","1946","No","No","17","111","23808","39","71.088928223","5","197009","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=197009&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"18","Songs To Grow On - Nursery Days","Woody Guthrie","us","1946","No","No","18","117","24962","36","69.088928223","5","124359","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=124359&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"19","U.S. Highball","Harry Partch","us","1946","No","No","19","118","25179","36","72.238136292","4","171986","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=171986&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"20","Sextet Session","Benny Goodman Sextet","us","1946","No","No","20","121","25982","34","72.583374023","6","123625","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123625&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"21","In Songs He Made Famous","Al Jolson","us","1946","No","No","21","128","28511","29","69.770874023","6","118023","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=118023&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"22","St. Patrick's Day","Bing Crosby","us","1946","No","No","22","133","29072","28","69.196105957","7","95558","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=95558&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"23","Hot Jazz","Bunk Johnson And His New Orleans Band","us","1946","No","No","23","150","31895","24","71.880996704","4","151853","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=151853&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"24","Frank Sinatra Conducts The Music Of Alec Wilder","Frank Sinatra","us","1946","No","No","24","152","32132","24","70.666687012","7","39501","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=39501&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"25","A Piano Recital","Hazel Scott","us","1946","No","No","25","155","32631","23","71.641059875","3","123704","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123704&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"26","Jo Stafford","Jo Stafford","us","1946","No","No","26","162","33629","22","71.880996704","4","130069","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=130069&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"27","Ballads And Blues","Josh White","us","1946","No","No","27","183","37157","19","71.880996704","4","124403","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=124403&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"28","The Park Avenue Hillbillie Sings","Dorothy Shay","us","1946","No","No","28","187","37977","18","71.777824402","2","211662","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=211662&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"29","The Seven Joys Of Mary","John Jacob Niles","us","1946","No","No","29","223","44488","14","70.944496155","2","186987","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=186987&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"30","Back Room Piano","Frank Froeba And His Boys","us","1946","No","No","30","238","47032","12","71.256462097","3","160945","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=160945&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"31","Music For Memories","Paul Weston And His Orchestra","us","1946","No","No","31","241","48998","11","72.595283508","4","130090","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=130090&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"32","Innovations By Boyd Raeburn","Boyd Raeburn And His Orchestra","us","1946","No","No","32","244","50245","11","-1","0","220383","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=220383&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"33","Artie Shaw Plays Cole Porter","Artie Shaw","us","1946","No","No","33","269","61657","7","71.088928223","5","123941","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123941&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"34","Piano Solos","Mary Lou Williams","us","1946","No","No","34","272","61957","7","72.952423096","4","123724","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=123724&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"35","At The Piano","Robert Crum","us","1946","No","No","35","281","66593","5","70.871841431","3","125471","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=125471&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"36","Little Girl Blue","Lena Horne","us","1946","No","No","36","286","77939","4","71.880996704","4","169893","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=169893&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"37","Tangos","Xavier Cugat & His Orchestra","es","1946","No","No","37","291","86906","3","70.487220764","3","172024","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=172024&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"38","Teddy Wilson Plays","Teddy Wilson","us","1946","No","No","38","293","88692","3","70.809562683","4","156307","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=156307&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"39","Cowboy Favorites","Tex Ritter","us","1946","No","No","39","300","103332","2","69.71799469","3","139308","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=139308&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"40","Stella Brooks","Stella Brooks","us","1946","No","No","40","317","135680","0","-1","0","220382","","=HYPERLINK(""https://www.besteveralbums.com/buy.php?o=album&oid=220382&src=csv"", ""Own it! - Click to buy from iTunes, Amazon or eBay"")"
"100000","=""Source: ""&HYPERLINK(""https://www.besteveralbums.com"",""BestEverAlbums.com"")","","","","","","","","","","","","","",""
